id,time,name,value
7612,2020-04-17 16:03:12.874827,SGP30 TVOC,85.0
7613,2020-04-17 16:03:16.039284,SGP30 eCO2,400.0
7614,2020-04-17 16:03:16.039284,SGP30 TVOC,78.0
7615,2020-04-17 16:03:19.207240,SGP30 eCO2,400.0
7616,2020-04-17 16:03:19.207240,SGP30 TVOC,84.0
7617,2020-04-17 16:03:22.465890,SGP30 eCO2,400.0
7618,2020-04-17 16:03:22.465890,SGP30 TVOC,71.0
7619,2020-04-17 16:03:25.805022,SGP30 eCO2,400.0
7620,2020-04-17 16:03:25.805022,SGP30 TVOC,73.0
7621,2020-04-17 16:03:28.967821,SGP30 eCO2,400.0
7622,2020-04-17 16:03:28.967821,SGP30 TVOC,81.0
7623,2020-04-17 16:03:32.137573,SGP30 eCO2,400.0
7624,2020-04-17 16:03:32.137573,SGP30 TVOC,66.0
7625,2020-04-17 16:03:35.301283,SGP30 eCO2,400.0
7626,2020-04-17 16:03:35.301283,SGP30 TVOC,64.0
7627,2020-04-17 16:03:38.468860,SGP30 eCO2,400.0
7628,2020-04-17 16:03:38.468860,SGP30 TVOC,76.0
7629,2020-04-17 16:03:41.633602,SGP30 eCO2,400.0
7630,2020-04-17 16:03:41.633602,SGP30 TVOC,66.0
7631,2020-04-17 16:03:44.799960,SGP30 eCO2,400.0
7632,2020-04-17 16:03:44.799960,SGP30 TVOC,61.0
7633,2020-04-17 16:03:48.032384,SGP30 eCO2,400.0
7634,2020-04-17 16:03:48.032384,SGP30 TVOC,57.0
7635,2020-04-17 16:03:51.234262,SGP30 eCO2,400.0
7636,2020-04-17 16:03:51.234262,SGP30 TVOC,57.0
7637,2020-04-17 16:03:54.433214,SGP30 eCO2,400.0
7638,2020-04-17 16:03:54.433214,SGP30 TVOC,50.0
7639,2020-04-17 16:03:57.637724,SGP30 eCO2,400.0
7640,2020-04-17 16:03:57.637724,SGP30 TVOC,54.0
7641,2020-04-17 16:04:00.826473,SGP30 eCO2,400.0
7642,2020-04-17 16:04:00.826473,SGP30 TVOC,50.0
7643,2020-04-17 16:04:04.029621,SGP30 eCO2,400.0
7644,2020-04-17 16:04:04.029621,SGP30 TVOC,50.0
7645,2020-04-17 16:04:07.230892,SGP30 eCO2,400.0
7646,2020-04-17 16:04:07.230892,SGP30 TVOC,40.0
7647,2020-04-17 16:04:10.432615,SGP30 eCO2,400.0
7648,2020-04-17 16:04:10.432615,SGP30 TVOC,46.0
7649,2020-04-17 16:04:13.633932,SGP30 eCO2,400.0
7650,2020-04-17 16:04:13.633932,SGP30 TVOC,42.0
7651,2020-04-17 16:04:16.840130,SGP30 eCO2,400.0
7652,2020-04-17 16:04:16.840130,SGP30 TVOC,42.0
7653,2020-04-17 16:04:20.038607,SGP30 eCO2,400.0
7654,2020-04-17 16:04:20.038607,SGP30 TVOC,42.0
7655,2020-04-17 16:04:23.245273,SGP30 eCO2,400.0
7656,2020-04-17 16:04:23.245273,SGP30 TVOC,39.0
7657,2020-04-17 16:04:26.443961,SGP30 eCO2,400.0
7658,2020-04-17 16:04:26.443961,SGP30 TVOC,38.0
7659,2020-04-17 16:04:29.649012,SGP30 eCO2,400.0
7660,2020-04-17 16:04:29.649012,SGP30 TVOC,39.0
7661,2020-04-17 16:04:32.846672,SGP30 eCO2,400.0
7662,2020-04-17 16:04:32.846672,SGP30 TVOC,38.0
7663,2020-04-17 16:04:36.059178,SGP30 eCO2,400.0
7664,2020-04-17 16:04:36.059178,SGP30 TVOC,32.0
7665,2020-04-17 16:04:39.241160,SGP30 eCO2,400.0
7666,2020-04-17 16:04:39.241160,SGP30 TVOC,30.0
7667,2020-04-17 16:04:42.409972,SGP30 eCO2,400.0
7668,2020-04-17 16:04:42.409972,SGP30 TVOC,27.0
7669,2020-04-17 16:04:45.576359,SGP30 eCO2,400.0
7670,2020-04-17 16:04:45.576359,SGP30 TVOC,32.0
7671,2020-04-17 16:04:48.745551,SGP30 eCO2,400.0
7672,2020-04-17 16:04:48.745551,SGP30 TVOC,28.0
7673,2020-04-17 16:04:51.910787,SGP30 eCO2,400.0
7674,2020-04-17 16:04:51.910787,SGP30 TVOC,25.0
7675,2020-04-17 16:04:55.080781,SGP30 eCO2,400.0
7676,2020-04-17 16:04:55.080781,SGP30 TVOC,22.0
7677,2020-04-17 16:04:58.246786,SGP30 eCO2,400.0
7678,2020-04-17 16:04:58.246786,SGP30 TVOC,18.0
7679,2020-04-17 16:05:01.416866,SGP30 eCO2,400.0
7680,2020-04-17 16:05:01.416866,SGP30 TVOC,20.0
7681,2020-04-17 16:05:04.590068,SGP30 eCO2,400.0
7682,2020-04-17 16:05:04.590068,SGP30 TVOC,26.0
7683,2020-04-17 16:05:07.761631,SGP30 eCO2,400.0
7684,2020-04-17 16:05:07.761631,SGP30 TVOC,15.0
7685,2020-04-17 16:05:11.114056,SGP30 eCO2,400.0
7686,2020-04-17 16:05:11.114056,SGP30 TVOC,14.0
7687,2020-04-17 16:05:14.416132,SGP30 eCO2,400.0
7688,2020-04-17 16:05:14.416132,SGP30 TVOC,11.0
7689,2020-04-17 16:05:17.588100,SGP30 eCO2,400.0
7690,2020-04-17 16:05:17.588100,SGP30 TVOC,11.0
7691,2020-04-17 16:05:20.757090,SGP30 eCO2,400.0
7692,2020-04-17 16:05:20.757090,SGP30 TVOC,9.0
7693,2020-04-17 16:05:23.927629,SGP30 eCO2,400.0
7694,2020-04-17 16:05:23.927629,SGP30 TVOC,10.0
7695,2020-04-17 16:05:27.097171,SGP30 eCO2,400.0
7696,2020-04-17 16:05:27.097171,SGP30 TVOC,2.0
7697,2020-04-17 16:05:30.266935,SGP30 eCO2,400.0
7698,2020-04-17 16:05:30.266935,SGP30 TVOC,2.0
7699,2020-04-17 16:05:33.435124,SGP30 eCO2,400.0
7700,2020-04-17 16:05:33.435124,SGP30 TVOC,2.0
7701,2020-04-17 16:05:36.604665,SGP30 eCO2,400.0
7702,2020-04-17 16:05:36.604665,SGP30 TVOC,2.0
7703,2020-04-17 16:05:39.773533,SGP30 eCO2,400.0
7704,2020-04-17 16:05:39.773533,SGP30 TVOC,3.0
7705,2020-04-17 16:05:42.942494,SGP30 eCO2,400.0
7706,2020-04-17 16:05:42.942494,SGP30 TVOC,0.0
7707,2020-04-17 16:05:46.139611,SGP30 eCO2,400.0
7708,2020-04-17 16:05:46.139611,SGP30 TVOC,0.0
7709,2020-04-17 16:05:49.309522,SGP30 eCO2,400.0
7710,2020-04-17 16:05:49.309522,SGP30 TVOC,0.0
7711,2020-04-17 16:05:52.480363,SGP30 eCO2,400.0
7712,2020-04-17 16:05:52.480363,SGP30 TVOC,0.0
7713,2020-04-17 16:05:55.650150,SGP30 eCO2,400.0
7714,2020-04-17 16:05:55.650150,SGP30 TVOC,0.0
7715,2020-04-17 16:05:58.819777,SGP30 eCO2,400.0
7716,2020-04-17 16:05:58.819777,SGP30 TVOC,0.0
7717,2020-04-17 16:06:01.989361,SGP30 eCO2,400.0
7718,2020-04-17 16:06:01.989361,SGP30 TVOC,0.0
7719,2020-04-17 16:06:05.160129,SGP30 eCO2,400.0
7720,2020-04-17 16:06:05.160129,SGP30 TVOC,0.0
7721,2020-04-17 16:06:08.331245,SGP30 eCO2,400.0
7722,2020-04-17 16:06:08.331245,SGP30 TVOC,0.0
7723,2020-04-17 16:06:11.500877,SGP30 eCO2,400.0
7724,2020-04-17 16:06:11.500877,SGP30 TVOC,0.0
7725,2020-04-17 16:06:14.671135,SGP30 eCO2,400.0
7726,2020-04-17 16:06:14.671135,SGP30 TVOC,0.0
7727,2020-04-17 16:06:17.842302,SGP30 eCO2,400.0
7728,2020-04-17 16:06:17.842302,SGP30 TVOC,0.0
7729,2020-04-17 16:06:21.037071,SGP30 eCO2,400.0
7730,2020-04-17 16:06:21.037071,SGP30 TVOC,0.0
7731,2020-04-17 16:06:24.209220,SGP30 eCO2,400.0
7732,2020-04-17 16:06:24.209220,SGP30 TVOC,0.0
7733,2020-04-17 16:06:27.377013,SGP30 eCO2,401.0
7734,2020-04-17 16:06:27.377013,SGP30 TVOC,0.0
7735,2020-04-17 16:06:30.551149,SGP30 eCO2,400.0
7736,2020-04-17 16:06:30.551149,SGP30 TVOC,0.0
7737,2020-04-17 16:06:33.719180,SGP30 eCO2,400.0
7738,2020-04-17 16:06:33.719180,SGP30 TVOC,0.0
7739,2020-04-17 16:06:36.889799,SGP30 eCO2,400.0
7740,2020-04-17 16:06:36.889799,SGP30 TVOC,0.0
7741,2020-04-17 16:06:40.056551,SGP30 eCO2,406.0
7742,2020-04-17 16:06:40.056551,SGP30 TVOC,0.0
7743,2020-04-17 16:06:43.230012,SGP30 eCO2,400.0
7744,2020-04-17 16:06:43.230012,SGP30 TVOC,0.0
7745,2020-04-17 16:06:46.524487,SGP30 eCO2,404.0
7746,2020-04-17 16:06:46.524487,SGP30 TVOC,0.0
7747,2020-04-17 16:06:49.808622,SGP30 eCO2,400.0
7748,2020-04-17 16:06:49.808622,SGP30 TVOC,0.0
7749,2020-04-17 16:06:52.978131,SGP30 eCO2,402.0
7750,2020-04-17 16:06:52.978131,SGP30 TVOC,0.0
7751,2020-04-17 16:06:56.173424,SGP30 eCO2,402.0
7752,2020-04-17 16:06:56.173424,SGP30 TVOC,0.0
7753,2020-04-17 16:06:59.344798,SGP30 eCO2,404.0
7754,2020-04-17 16:06:59.344798,SGP30 TVOC,0.0
7755,2020-04-17 16:07:02.515023,SGP30 eCO2,400.0
7756,2020-04-17 16:07:02.515023,SGP30 TVOC,0.0
7757,2020-04-17 16:07:05.791285,SGP30 eCO2,403.0
7758,2020-04-17 16:07:05.791285,SGP30 TVOC,0.0
7759,2020-04-17 16:07:09.065056,SGP30 eCO2,400.0
7760,2020-04-17 16:07:09.065056,SGP30 TVOC,0.0
7761,2020-04-17 16:07:12.254476,SGP30 eCO2,400.0
7762,2020-04-17 16:07:12.254476,SGP30 TVOC,0.0
7763,2020-04-17 16:07:15.422975,SGP30 eCO2,410.0
7764,2020-04-17 16:07:15.422975,SGP30 TVOC,0.0
7765,2020-04-17 16:07:18.601739,SGP30 eCO2,403.0
7766,2020-04-17 16:07:18.601739,SGP30 TVOC,0.0
7767,2020-04-17 16:07:21.776355,SGP30 eCO2,401.0
7768,2020-04-17 16:07:21.776355,SGP30 TVOC,0.0
7769,2020-04-17 16:07:24.948229,SGP30 eCO2,404.0
7770,2020-04-17 16:07:24.948229,SGP30 TVOC,0.0
7771,2020-04-17 16:07:28.117853,SGP30 eCO2,400.0
7772,2020-04-17 16:07:28.117853,SGP30 TVOC,0.0
7773,2020-04-17 16:07:31.311177,SGP30 eCO2,402.0
7774,2020-04-17 16:07:31.311177,SGP30 TVOC,0.0
7775,2020-04-17 16:07:34.479661,SGP30 eCO2,402.0
7776,2020-04-17 16:07:34.479661,SGP30 TVOC,0.0
7777,2020-04-17 16:07:37.649529,SGP30 eCO2,410.0
7778,2020-04-17 16:07:37.649529,SGP30 TVOC,0.0
7779,2020-04-17 16:07:40.816667,SGP30 eCO2,412.0
7780,2020-04-17 16:07:40.816667,SGP30 TVOC,0.0
7781,2020-04-17 16:07:43.988063,SGP30 eCO2,407.0
7782,2020-04-17 16:07:43.988063,SGP30 TVOC,0.0
7783,2020-04-17 16:07:47.154657,SGP30 eCO2,404.0
7784,2020-04-17 16:07:47.154657,SGP30 TVOC,0.0
7785,2020-04-17 16:07:50.327034,SGP30 eCO2,407.0
7786,2020-04-17 16:07:50.327034,SGP30 TVOC,0.0
7787,2020-04-17 16:07:53.558463,SGP30 eCO2,405.0
7788,2020-04-17 16:07:53.558463,SGP30 TVOC,0.0
7789,2020-04-17 16:07:56.760992,SGP30 eCO2,408.0
7790,2020-04-17 16:07:56.760992,SGP30 TVOC,0.0
7791,2020-04-17 16:07:59.966963,SGP30 eCO2,406.0
7792,2020-04-17 16:07:59.966963,SGP30 TVOC,0.0
7793,2020-04-17 16:08:03.174696,SGP30 eCO2,406.0
7794,2020-04-17 16:08:03.174696,SGP30 TVOC,0.0
7795,2020-04-17 16:08:06.404002,SGP30 eCO2,413.0
7796,2020-04-17 16:08:06.404002,SGP30 TVOC,0.0
7797,2020-04-17 16:08:09.605866,SGP30 eCO2,407.0
7798,2020-04-17 16:08:09.605866,SGP30 TVOC,0.0
7799,2020-04-17 16:08:12.814441,SGP30 eCO2,419.0
7800,2020-04-17 16:08:12.814441,SGP30 TVOC,0.0
7801,2020-04-17 16:08:16.016018,SGP30 eCO2,405.0
7802,2020-04-17 16:08:16.016018,SGP30 TVOC,0.0
7803,2020-04-17 16:08:19.222749,SGP30 eCO2,404.0
7804,2020-04-17 16:08:19.222749,SGP30 TVOC,0.0
7805,2020-04-17 16:08:22.428080,SGP30 eCO2,413.0
7806,2020-04-17 16:08:22.428080,SGP30 TVOC,0.0
7807,2020-04-17 16:08:25.632735,SGP30 eCO2,410.0
7808,2020-04-17 16:08:25.632735,SGP30 TVOC,0.0
7809,2020-04-17 16:08:28.839799,SGP30 eCO2,413.0
7810,2020-04-17 16:08:28.839799,SGP30 TVOC,0.0
7811,2020-04-17 16:08:32.118326,SGP30 eCO2,412.0
7812,2020-04-17 16:08:32.118326,SGP30 TVOC,0.0
7813,2020-04-17 16:08:35.362471,SGP30 eCO2,411.0
7814,2020-04-17 16:08:35.362471,SGP30 TVOC,0.0
7815,2020-04-17 16:08:38.571113,SGP30 eCO2,401.0
7816,2020-04-17 16:08:38.571113,SGP30 TVOC,0.0
7817,2020-04-17 16:08:41.765527,SGP30 eCO2,403.0
7818,2020-04-17 16:08:41.765527,SGP30 TVOC,0.0
7819,2020-04-17 16:08:44.950938,SGP30 eCO2,402.0
7820,2020-04-17 16:08:44.950938,SGP30 TVOC,0.0
7821,2020-04-17 16:08:48.217085,SGP30 eCO2,423.0
7822,2020-04-17 16:08:48.217085,SGP30 TVOC,0.0
7823,2020-04-17 16:08:51.423591,SGP30 eCO2,414.0
7824,2020-04-17 16:08:51.423591,SGP30 TVOC,0.0
7825,2020-04-17 16:08:54.630608,SGP30 eCO2,407.0
7826,2020-04-17 16:08:54.630608,SGP30 TVOC,0.0
7827,2020-04-17 16:08:57.834410,SGP30 eCO2,416.0
7828,2020-04-17 16:08:57.834410,SGP30 TVOC,0.0
7829,2020-04-17 16:09:01.035146,SGP30 eCO2,419.0
7830,2020-04-17 16:09:01.035146,SGP30 TVOC,0.0
7831,2020-04-17 16:09:04.241265,SGP30 eCO2,409.0
7832,2020-04-17 16:09:04.241265,SGP30 TVOC,0.0
7833,2020-04-17 16:09:07.446615,SGP30 eCO2,417.0
7834,2020-04-17 16:09:07.446615,SGP30 TVOC,0.0
7835,2020-04-17 16:09:10.653020,SGP30 eCO2,417.0
7836,2020-04-17 16:09:10.653020,SGP30 TVOC,0.0
7837,2020-04-17 16:09:13.858590,SGP30 eCO2,415.0
7838,2020-04-17 16:09:13.858590,SGP30 TVOC,0.0
7839,2020-04-17 16:09:17.089185,SGP30 eCO2,421.0
7840,2020-04-17 16:09:17.089185,SGP30 TVOC,0.0
7841,2020-04-17 16:09:20.295759,SGP30 eCO2,425.0
7842,2020-04-17 16:09:20.295759,SGP30 TVOC,0.0
7843,2020-04-17 16:09:23.503378,SGP30 eCO2,420.0
7844,2020-04-17 16:09:23.503378,SGP30 TVOC,0.0
7845,2020-04-17 16:09:26.708733,SGP30 eCO2,408.0
7846,2020-04-17 16:09:26.708733,SGP30 TVOC,0.0
7847,2020-04-17 16:09:29.914689,SGP30 eCO2,413.0
7848,2020-04-17 16:09:29.914689,SGP30 TVOC,0.0
7849,2020-04-17 16:09:33.117290,SGP30 eCO2,416.0
7850,2020-04-17 16:09:33.117290,SGP30 TVOC,0.0
7851,2020-04-17 16:09:36.287068,SGP30 eCO2,418.0
7852,2020-04-17 16:09:36.287068,SGP30 TVOC,0.0
7853,2020-04-17 16:09:39.466221,SGP30 eCO2,420.0
7854,2020-04-17 16:09:39.466221,SGP30 TVOC,0.0
7855,2020-04-17 16:09:42.654947,SGP30 eCO2,411.0
7856,2020-04-17 16:09:42.654947,SGP30 TVOC,0.0
7857,2020-04-17 16:09:45.898836,SGP30 eCO2,415.0
7858,2020-04-17 16:09:45.898836,SGP30 TVOC,0.0
7859,2020-04-17 16:09:49.066271,SGP30 eCO2,408.0
7860,2020-04-17 16:09:49.066271,SGP30 TVOC,0.0
7861,2020-04-17 16:09:52.299224,SGP30 eCO2,412.0
7862,2020-04-17 16:09:52.299224,SGP30 TVOC,0.0
7863,2020-04-17 16:09:55.503004,SGP30 eCO2,413.0
7864,2020-04-17 16:09:55.503004,SGP30 TVOC,0.0
7865,2020-04-17 16:09:58.709035,SGP30 eCO2,416.0
7866,2020-04-17 16:09:58.709035,SGP30 TVOC,0.0
7867,2020-04-17 16:10:01.912150,SGP30 eCO2,422.0
7868,2020-04-17 16:10:01.912150,SGP30 TVOC,0.0
7869,2020-04-17 16:10:05.115797,SGP30 eCO2,421.0
7870,2020-04-17 16:10:05.115797,SGP30 TVOC,0.0
7871,2020-04-17 16:10:08.317475,SGP30 eCO2,424.0
7872,2020-04-17 16:10:08.317475,SGP30 TVOC,0.0
7873,2020-04-17 16:10:11.521868,SGP30 eCO2,413.0
7874,2020-04-17 16:10:11.521868,SGP30 TVOC,0.0
7875,2020-04-17 16:10:14.722551,SGP30 eCO2,422.0
7876,2020-04-17 16:10:14.722551,SGP30 TVOC,0.0
7877,2020-04-17 16:10:17.927273,SGP30 eCO2,421.0
7878,2020-04-17 16:10:17.927273,SGP30 TVOC,0.0
7879,2020-04-17 16:10:21.133239,SGP30 eCO2,421.0
7880,2020-04-17 16:10:21.133239,SGP30 TVOC,0.0
7881,2020-04-17 16:10:24.338114,SGP30 eCO2,422.0
7882,2020-04-17 16:10:24.338114,SGP30 TVOC,0.0
7883,2020-04-17 16:10:27.565869,SGP30 eCO2,418.0
7884,2020-04-17 16:10:27.565869,SGP30 TVOC,0.0
7885,2020-04-17 16:10:30.748049,SGP30 eCO2,419.0
7886,2020-04-17 16:10:30.748049,SGP30 TVOC,0.0
7887,2020-04-17 16:10:33.993964,SGP30 eCO2,427.0
7888,2020-04-17 16:10:33.993964,SGP30 TVOC,0.0
7889,2020-04-17 16:10:37.333870,SGP30 eCO2,430.0
7890,2020-04-17 16:10:37.333870,SGP30 TVOC,0.0
7891,2020-04-17 16:10:40.543971,SGP30 eCO2,429.0
7892,2020-04-17 16:10:40.543971,SGP30 TVOC,0.0
7893,2020-04-17 16:10:43.746921,SGP30 eCO2,421.0
7894,2020-04-17 16:10:43.746921,SGP30 TVOC,0.0
7895,2020-04-17 16:10:46.952756,SGP30 eCO2,431.0
7896,2020-04-17 16:10:46.952756,SGP30 TVOC,0.0
7897,2020-04-17 16:10:50.155944,SGP30 eCO2,432.0
7898,2020-04-17 16:10:50.155944,SGP30 TVOC,0.0
7899,2020-04-17 16:10:53.364681,SGP30 eCO2,429.0
7900,2020-04-17 16:10:53.364681,SGP30 TVOC,0.0
7901,2020-04-17 16:10:56.567287,SGP30 eCO2,429.0
7902,2020-04-17 16:10:56.567287,SGP30 TVOC,0.0
7903,2020-04-17 16:10:59.769369,SGP30 eCO2,431.0
7904,2020-04-17 16:10:59.769369,SGP30 TVOC,0.0
7905,2020-04-17 16:11:03.004672,SGP30 eCO2,430.0
7906,2020-04-17 16:11:03.004672,SGP30 TVOC,0.0
7907,2020-04-17 16:11:06.206239,SGP30 eCO2,426.0
7908,2020-04-17 16:11:06.206239,SGP30 TVOC,0.0
7909,2020-04-17 16:11:09.410593,SGP30 eCO2,430.0
7910,2020-04-17 16:11:09.410593,SGP30 TVOC,0.0
7911,2020-04-17 16:11:12.617961,SGP30 eCO2,433.0
7912,2020-04-17 16:11:12.617961,SGP30 TVOC,0.0
7913,2020-04-17 16:11:15.824768,SGP30 eCO2,424.0
7914,2020-04-17 16:11:15.824768,SGP30 TVOC,0.0
7915,2020-04-17 16:11:19.028404,SGP30 eCO2,417.0
7916,2020-04-17 16:11:19.028404,SGP30 TVOC,0.0
7917,2020-04-17 16:11:22.234083,SGP30 eCO2,433.0
7918,2020-04-17 16:11:22.234083,SGP30 TVOC,0.0
7919,2020-04-17 16:11:25.412189,SGP30 eCO2,422.0
7920,2020-04-17 16:11:25.412189,SGP30 TVOC,0.0
7921,2020-04-17 16:11:28.596017,SGP30 eCO2,435.0
7922,2020-04-17 16:11:28.596017,SGP30 TVOC,0.0
7923,2020-04-17 16:11:31.800315,SGP30 eCO2,430.0
7924,2020-04-17 16:11:31.800315,SGP30 TVOC,0.0
7925,2020-04-17 16:11:35.001623,SGP30 eCO2,433.0
7926,2020-04-17 16:11:35.001623,SGP30 TVOC,0.0
7927,2020-04-17 16:11:38.194737,SGP30 eCO2,428.0
7928,2020-04-17 16:11:38.194737,SGP30 TVOC,0.0
7929,2020-04-17 16:11:41.398280,SGP30 eCO2,428.0
7930,2020-04-17 16:11:41.398280,SGP30 TVOC,0.0
7931,2020-04-17 16:11:44.598682,SGP30 eCO2,430.0
7932,2020-04-17 16:11:44.598682,SGP30 TVOC,0.0
7933,2020-04-17 16:11:47.805889,SGP30 eCO2,429.0
7934,2020-04-17 16:11:47.805889,SGP30 TVOC,0.0
7935,2020-04-17 16:11:51.010880,SGP30 eCO2,420.0
7936,2020-04-17 16:11:51.010880,SGP30 TVOC,0.0
7937,2020-04-17 16:11:54.215910,SGP30 eCO2,433.0
7938,2020-04-17 16:11:54.215910,SGP30 TVOC,0.0
7939,2020-04-17 16:11:57.417989,SGP30 eCO2,432.0
7940,2020-04-17 16:11:57.417989,SGP30 TVOC,0.0
7941,2020-04-17 16:12:00.628616,SGP30 eCO2,431.0
7942,2020-04-17 16:12:00.628616,SGP30 TVOC,0.0
7943,2020-04-17 16:12:03.833477,SGP30 eCO2,423.0
7944,2020-04-17 16:12:03.833477,SGP30 TVOC,0.0
7945,2020-04-17 16:12:07.036454,SGP30 eCO2,435.0
7946,2020-04-17 16:12:07.036454,SGP30 TVOC,0.0
7947,2020-04-17 16:12:10.236447,SGP30 eCO2,428.0
7948,2020-04-17 16:12:10.236447,SGP30 TVOC,0.0
7949,2020-04-17 16:12:13.466346,SGP30 eCO2,436.0
7950,2020-04-17 16:12:13.466346,SGP30 TVOC,0.0
7951,2020-04-17 16:12:16.668673,SGP30 eCO2,433.0
7952,2020-04-17 16:12:16.668673,SGP30 TVOC,0.0
7953,2020-04-17 16:12:19.933789,SGP30 eCO2,435.0
7954,2020-04-17 16:12:19.933789,SGP30 TVOC,0.0
7955,2020-04-17 16:12:23.318298,SGP30 eCO2,435.0
7956,2020-04-17 16:12:23.318298,SGP30 TVOC,0.0
7957,2020-04-17 16:12:26.527519,SGP30 eCO2,429.0
7958,2020-04-17 16:12:26.527519,SGP30 TVOC,0.0
7959,2020-04-17 16:12:29.738449,SGP30 eCO2,432.0
7960,2020-04-17 16:12:29.738449,SGP30 TVOC,0.0
7961,2020-04-17 16:12:32.945317,SGP30 eCO2,437.0
7962,2020-04-17 16:12:32.945317,SGP30 TVOC,0.0
7963,2020-04-17 16:12:36.148982,SGP30 eCO2,438.0
7964,2020-04-17 16:12:36.148982,SGP30 TVOC,0.0
7965,2020-04-17 16:12:39.353154,SGP30 eCO2,440.0
7966,2020-04-17 16:12:39.353154,SGP30 TVOC,0.0
7967,2020-04-17 16:12:42.558895,SGP30 eCO2,439.0
7968,2020-04-17 16:12:42.558895,SGP30 TVOC,0.0
7969,2020-04-17 16:12:45.728075,SGP30 eCO2,432.0
7970,2020-04-17 16:12:45.728075,SGP30 TVOC,0.0
7971,2020-04-17 16:12:48.958696,SGP30 eCO2,431.0
7972,2020-04-17 16:12:48.958696,SGP30 TVOC,0.0
7973,2020-04-17 16:12:52.163572,SGP30 eCO2,435.0
7974,2020-04-17 16:12:52.163572,SGP30 TVOC,0.0
7975,2020-04-17 16:12:55.368854,SGP30 eCO2,444.0
7976,2020-04-17 16:12:55.368854,SGP30 TVOC,0.0
7977,2020-04-17 16:12:58.575996,SGP30 eCO2,432.0
7978,2020-04-17 16:12:58.575996,SGP30 TVOC,0.0
7979,2020-04-17 16:13:01.780332,SGP30 eCO2,435.0
7980,2020-04-17 16:13:01.780332,SGP30 TVOC,0.0
7981,2020-04-17 16:13:04.986779,SGP30 eCO2,443.0
7982,2020-04-17 16:13:04.986779,SGP30 TVOC,0.0
7983,2020-04-17 16:13:08.201640,SGP30 eCO2,435.0
7984,2020-04-17 16:13:08.201640,SGP30 TVOC,0.0
7985,2020-04-17 16:13:11.402423,SGP30 eCO2,433.0
7986,2020-04-17 16:13:11.402423,SGP30 TVOC,0.0
7987,2020-04-17 16:13:14.587074,SGP30 eCO2,434.0
7988,2020-04-17 16:13:14.587074,SGP30 TVOC,0.0
7989,2020-04-17 16:13:17.789881,SGP30 eCO2,427.0
7990,2020-04-17 16:13:17.789881,SGP30 TVOC,0.0
7991,2020-04-17 16:13:20.993089,SGP30 eCO2,434.0
7992,2020-04-17 16:13:20.993089,SGP30 TVOC,0.0
7993,2020-04-17 16:13:24.223362,SGP30 eCO2,440.0
7994,2020-04-17 16:13:24.223362,SGP30 TVOC,0.0
7995,2020-04-17 16:13:27.426990,SGP30 eCO2,433.0
7996,2020-04-17 16:13:27.426990,SGP30 TVOC,0.0
7997,2020-04-17 16:13:30.635541,SGP30 eCO2,428.0
7998,2020-04-17 16:13:30.635541,SGP30 TVOC,0.0
7999,2020-04-17 16:13:33.838207,SGP30 eCO2,438.0
8000,2020-04-17 16:13:33.838207,SGP30 TVOC,0.0
8001,2020-04-17 16:13:37.042250,SGP30 eCO2,441.0
8002,2020-04-17 16:13:37.042250,SGP30 TVOC,0.0
8003,2020-04-17 16:13:40.212072,SGP30 eCO2,439.0
8004,2020-04-17 16:13:40.212072,SGP30 TVOC,0.0
8005,2020-04-17 16:13:43.417176,SGP30 eCO2,433.0
8006,2020-04-17 16:13:43.417176,SGP30 TVOC,0.0
8007,2020-04-17 16:13:46.620221,SGP30 eCO2,432.0
8008,2020-04-17 16:13:46.620221,SGP30 TVOC,0.0
8009,2020-04-17 16:13:49.825444,SGP30 eCO2,434.0
8010,2020-04-17 16:13:49.825444,SGP30 TVOC,0.0
8011,2020-04-17 16:13:53.154502,SGP30 eCO2,438.0
8012,2020-04-17 16:13:53.154502,SGP30 TVOC,0.0
8013,2020-04-17 16:13:56.442939,SGP30 eCO2,437.0
8014,2020-04-17 16:13:56.442939,SGP30 TVOC,0.0
8015,2020-04-17 16:13:59.671364,SGP30 eCO2,430.0
8016,2020-04-17 16:13:59.671364,SGP30 TVOC,0.0
8017,2020-04-17 16:14:02.875305,SGP30 eCO2,423.0
8018,2020-04-17 16:14:02.875305,SGP30 TVOC,0.0
8019,2020-04-17 16:14:06.077656,SGP30 eCO2,429.0
8020,2020-04-17 16:14:06.077656,SGP30 TVOC,0.0
8021,2020-04-17 16:14:09.253961,SGP30 eCO2,433.0
8022,2020-04-17 16:14:09.253961,SGP30 TVOC,0.0
8023,2020-04-17 16:14:12.437621,SGP30 eCO2,433.0
8024,2020-04-17 16:14:12.437621,SGP30 TVOC,0.0
8025,2020-04-17 16:14:15.640860,SGP30 eCO2,443.0
8026,2020-04-17 16:14:15.640860,SGP30 TVOC,0.0
8027,2020-04-17 16:14:18.852379,SGP30 eCO2,433.0
8028,2020-04-17 16:14:18.852379,SGP30 TVOC,0.0
8029,2020-04-17 16:14:22.059692,SGP30 eCO2,440.0
8030,2020-04-17 16:14:22.059692,SGP30 TVOC,0.0
8031,2020-04-17 16:14:25.262991,SGP30 eCO2,440.0
8032,2020-04-17 16:14:25.262991,SGP30 TVOC,0.0
8033,2020-04-17 16:14:28.470595,SGP30 eCO2,434.0
8034,2020-04-17 16:14:28.470595,SGP30 TVOC,0.0
8035,2020-04-17 16:14:31.678206,SGP30 eCO2,452.0
